User ID,Date,Amount,Category,Description
1,2022-08-19,51.5,Food Delivery,GrubHub
10,2024-01-08,57.52,Transport,Taxi
8,2023-02-16,152.61,Clothing,Fashion
3,2023-02-07,13.29,Entertainment,Netflix
6,2023-08-26,159.3,Savings,Deposit
10,2023-06-01,57.05,Clothing,Clothing Store
5,2024-05-05,182.12,Savings,Savings Account
7,2022-12-12,112.02,Food Delivery,UberEats
10,2024-04-20,95.2,Clothing,Apparel
9,2023-06-03,17.27,Entertainment,Theater
2,2023-11-27,109.27,Transport,Bus
10,2022-09-28,148.74,Savings,Savings Account
7,2024-06-12,103.75,Rent,Apartment
6,2022-12-17,22.05,Transport,Bus
2,2023-03-27,41.25,Rent,Apartment
2,2024-06-28,107.43,Savings,Deposit
7,2024-03-31,71.94,Healthcare,Hospital
6,2022-11-24,138.59,Healthcare,Doctor
8,2023-03-17,113.13,Food Delivery,Deliveroo
7,2023-02-26,75.73,Clothing,Clothing Store
7,2022-08-31,76.07,Restaurants,Cafe
9,2022-09-01,18.85,Restaurants,Cafe
2,2023-09-08,136.36,Clothing,Fashion
10,2022-11-21,5.49,Restaurants,Cafe
8,2024-03-11,21.15,Restaurants,Diner
6,2022-09-12,160.16,Healthcare,Hospital
5,2022-10-02,74.17,Utilities,Electricity
5,2022-11-14,34.36,Restaurants,Diner
10,2023-09-23,190.08,Transport,Taxi
3,2023-06-23,57.48,Entertainment,Theater
1,2022-11-09,32.66,Utilities,Electricity
10,2022-11-11,95.85,Savings,Deposit
5,2022-09-05,28.87,Savings,Deposit
4,2023-08-19,31.43,Rent,Rent
3,2024-04-14,189.06,Rent,Apartment
6,2022-09-21,64.97,Groceries,Grocery Store
5,2022-12-29,153.29,Restaurants,Cafe
5,2024-04-08,116.37,Groceries,Grocery Store
9,2024-02-13,114.62,Food Delivery,UberEats
1,2023-01-30,38.36,Entertainment,Theater
6,2024-02-12,76.65,Utilities,Electricity
4,2024-03-26,158.97,Food Delivery,GrubHub
8,2023-05-16,165.5,Transport,Uber
4,2023-09-20,59.3,Rent,Apartment
10,2023-07-03,49.79,Entertainment,Concert
7,2023-11-17,140.07,Utilities,Water
5,2024-01-09,29.47,Entertainment,Theater
9,2024-04-20,190.4,Restaurants,Diner
7,2023-10-07,12.87,Savings,Savings Account
7,2024-06-09,187.89,Rent,Housing
8,2023-12-28,25.12,Food Delivery,UberEats
1,2024-04-17,73.24,Savings,Savings Account
7,2024-03-15,29.62,Entertainment,Netflix
7,2022-10-08,116.69,Transport,Bus
8,2023-06-12,18.56,Transport,Taxi
1,2023-08-16,68.13,Food Delivery,UberEats
2,2024-02-08,43.88,Transport,Taxi
3,2023-04-02,104.3,Utilities,Internet
2,2022-12-29,151.19,Healthcare,Pharmacy
9,2023-01-01,148.86,Utilities,Electricity
5,2024-05-01,7.76,Utilities,Internet
4,2022-11-06,66.34,Clothing,Fashion
5,2024-03-09,157.52,Food Delivery,GrubHub
3,2023-08-22,114.24,Groceries,Supermarket
5,2024-04-17,104.72,Entertainment,Netflix
1,2023-06-26,166.63,Groceries,Market
1,2023-12-12,185.14,Restaurants,Diner
3,2023-08-25,125.98,Clothing,Clothing Store
6,2023-04-05,109.37,Groceries,Grocery Store
6,2024-02-26,176.19,Entertainment,Cinema
4,2023-01-28,127.25,Restaurants,Cafe
6,2024-06-15,187.64,Clothing,Apparel
5,2023-10-21,118.31,Entertainment,Concert
3,2022-10-20,127.65,Restaurants,Cafe
7,2024-02-05,119.94,Transport,Uber
4,2024-02-24,146.45,Food Delivery,Deliveroo
2,2024-04-08,52.99,Savings,Savings Account
10,2024-01-01,57.62,Food Delivery,Deliveroo
5,2023-09-22,20.99,Utilities,Water
8,2024-02-23,166.77,Groceries,Market
6,2023-05-20,138.13,Clothing,Apparel
1,2023-04-15,91.87,Transport,Taxi
6,2022-09-25,61.67,Clothing,Apparel
4,2023-02-15,88.1,Savings,Deposit
10,2023-12-31,89.2,Food Delivery,GrubHub
1,2023-03-01,155.49,Restaurants,Cafe
4,2023-06-27,38.12,Rent,Housing
4,2024-01-01,143.89,Rent,Apartment
1,2022-10-15,179.65,Clothing,Fashion
2,2022-11-15,47.63,Utilities,Gas
7,2022-10-08,57.48,Entertainment,Cinema
6,2024-08-10,140.25,Food Delivery,Deliveroo
4,2023-06-08,59.62,Transport,Taxi
9,2023-11-08,121.22,Clothing,Clothing Store
6,2023-09-25,188.56,Food Delivery,UberEats
6,2023-08-17,110.33,Savings,Deposit
3,2023-11-28,143.55,Savings,Savings Account
8,2024-03-04,134.0,Savings,Deposit
10,2023-07-06,173.85,Healthcare,Pharmacy
9,2024-02-04,5.74,Clothing,Fashion
6,2024-07-27,103.63,Utilities,Electricity
5,2024-04-23,55.93,Entertainment,Cinema
8,2023-06-18,155.9,Restaurants,Diner
4,2022-10-08,35.23,Rent,Housing
2,2023-03-24,96.3,Restaurants,Cafe
10,2023-04-14,143.03,Groceries,Market
3,2023-07-31,118.69,Restaurants,Cafe
9,2023-10-24,188.55,Healthcare,Doctor
4,2023-08-21,152.91,Groceries,Grocery Store
4,2022-09-03,116.09,Healthcare,Hospital
5,2024-04-23,60.91,Healthcare,Hospital
4,2024-02-29,152.46,Savings,Deposit
7,2024-04-28,34.86,Utilities,Electricity
8,2024-02-12,109.4,Healthcare,Pharmacy
7,2022-08-13,169.74,Transport,Train
1,2024-01-20,92.04,Entertainment,Netflix
5,2024-01-03,17.64,Healthcare,Doctor
9,2022-09-07,195.23,Utilities,Electricity
2,2023-06-27,18.53,Entertainment,Concert
9,2023-04-28,16.9,Clothing,Fashion
4,2023-10-15,63.25,Food Delivery,GrubHub
2,2023-05-10,159.37,Utilities,Gas
8,2023-06-27,36.35,Clothing,Clothing Store
9,2022-08-20,128.75,Food Delivery,GrubHub
5,2023-09-09,155.66,Savings,Deposit
5,2023-09-08,180.24,Transport,Taxi
2,2023-05-04,29.63,Clothing,Fashion
7,2023-04-09,184.43,Rent,Rent
1,2022-09-13,7.51,Rent,Apartment
8,2023-07-06,11.45,Savings,Savings Account
1,2023-11-28,82.21,Savings,Deposit
4,2023-04-05,168.74,Savings,Savings Account
9,2023-03-30,123.54,Restaurants,Diner
4,2023-12-13,13.32,Groceries,Supermarket
9,2024-03-05,42.02,Restaurants,Diner
9,2024-04-15,101.23,Savings,Savings Account
3,2024-07-13,173.17,Utilities,Water
5,2024-05-22,28.95,Healthcare,Pharmacy
4,2022-12-02,165.37,Entertainment,Concert
7,2023-08-19,80.7,Entertainment,Netflix
4,2023-09-19,130.58,Clothing,Clothing Store
4,2024-07-18,177.06,Clothing,Fashion
6,2023-10-31,185.62,Savings,Deposit
3,2024-03-25,52.07,Savings,Savings Account
3,2024-03-25,15.71,Savings,Deposit
3,2022-12-03,59.48,Food Delivery,UberEats
5,2022-12-02,151.13,Savings,Savings Account
5,2023-03-15,110.75,Savings,Deposit
3,2023-04-14,134.6,Savings,Savings Account
2,2023-09-30,197.0,Restaurants,Cafe
9,2023-10-24,68.67,Food Delivery,Deliveroo
5,2024-02-14,45.76,Groceries,Market
1,2024-07-28,164.93,Clothing,Clothing Store
7,2024-01-18,82.61,Utilities,Gas
4,2023-08-06,59.48,Restaurants,Diner
10,2023-12-18,120.67,Healthcare,Doctor
1,2023-02-18,157.91,Food Delivery,GrubHub
9,2022-11-06,13.2,Utilities,Water
2,2024-07-02,20.41,Rent,Housing
8,2022-09-15,96.42,Transport,Taxi
9,2022-10-14,130.93,Transport,Train
6,2022-10-17,168.91,Groceries,Grocery Store
7,2024-01-27,154.1,Transport,Train
4,2024-06-16,167.03,Groceries,Grocery Store
5,2024-04-13,126.36,Healthcare,Doctor
2,2023-09-16,184.62,Entertainment,Cinema
8,2024-07-30,142.86,Rent,Housing
9,2024-07-09,15.69,Transport,Bus
8,2024-01-02,132.48,Savings,Savings Account
9,2024-06-25,166.22,Utilities,Electricity
5,2024-06-30,145.66,Clothing,Apparel
2,2024-03-01,197.52,Restaurants,Diner
7,2022-11-11,116.52,Rent,Apartment
2,2023-12-31,48.32,Healthcare,Doctor
1,2023-07-23,123.87,Clothing,Fashion
9,2024-04-08,46.63,Restaurants,Diner
6,2023-05-21,182.75,Healthcare,Pharmacy
7,2024-01-14,39.59,Groceries,Supermarket
10,2024-05-08,83.07,Savings,Deposit
4,2024-06-29,123.57,Food Delivery,UberEats
5,2024-08-07,96.17,Rent,Housing
4,2024-01-05,144.58,Clothing,Clothing Store
3,2023-09-20,181.89,Healthcare,Doctor
5,2022-12-29,176.97,Clothing,Fashion
10,2023-06-02,76.47,Rent,Housing
6,2023-04-28,93.99,Restaurants,Restaurant
1,2024-05-06,72.77,Clothing,Apparel
7,2024-05-14,90.05,Groceries,Grocery Store
6,2024-06-14,15.96,Groceries,Grocery Store
8,2023-01-10,103.66,Restaurants,Restaurant
2,2022-11-28,153.73,Utilities,Internet
5,2022-12-04,93.56,Groceries,Supermarket
4,2023-10-23,16.35,Utilities,Electricity
1,2024-07-30,174.9,Food Delivery,UberEats
4,2023-05-15,148.07,Rent,Rent
7,2022-12-16,106.66,Healthcare,Hospital
4,2024-01-03,112.65,Transport,Uber
2,2022-12-16,24.63,Savings,Deposit
5,2024-06-20,52.3,Healthcare,Doctor
4,2024-07-21,16.97,Clothing,Fashion
5,2023-04-17,61.21,Transport,Uber
9,2023-06-09,23.98,Transport,Train
6,2023-08-31,108.1,Groceries,Market
9,2022-11-02,128.88,Transport,Train
10,2023-07-06,137.8,Entertainment,Netflix
8,2022-09-06,133.16,Healthcare,Hospital
4,2023-12-29,140.13,Clothing,Apparel
2,2023-03-08,81.51,Restaurants,Restaurant
10,2024-04-08,22.15,Groceries,Market
10,2023-07-19,135.9,Groceries,Grocery Store
3,2023-04-02,174.19,Restaurants,Restaurant
5,2023-11-05,126.02,Groceries,Market
7,2024-07-09,149.36,Restaurants,Diner
8,2022-12-25,92.12,Entertainment,Netflix
10,2022-12-02,118.98,Healthcare,Doctor
4,2023-08-15,71.57,Savings,Deposit
9,2023-09-08,9.19,Entertainment,Netflix
7,2023-09-03,105.47,Utilities,Water
5,2023-01-03,185.93,Healthcare,Doctor
5,2023-06-18,163.19,Healthcare,Pharmacy
10,2023-11-04,154.59,Clothing,Clothing Store
3,2024-02-16,114.33,Clothing,Clothing Store
10,2023-11-23,52.13,Savings,Savings Account
9,2022-09-11,101.9,Groceries,Grocery Store
2,2023-12-22,125.45,Clothing,Fashion
2,2023-10-06,83.26,Rent,Apartment
9,2023-09-02,196.35,Clothing,Fashion
3,2023-08-21,149.02,Food Delivery,UberEats
6,2023-06-16,114.49,Transport,Taxi
8,2024-06-23,186.57,Transport,Uber
2,2023-10-16,84.77,Restaurants,Cafe
7,2023-07-26,113.25,Groceries,Supermarket
3,2022-10-21,180.29,Rent,Housing
9,2024-06-16,13.29,Healthcare,Doctor
6,2022-12-14,122.04,Transport,Train
5,2023-06-05,133.15,Savings,Deposit
7,2023-03-08,129.02,Healthcare,Doctor
4,2023-12-25,58.45,Groceries,Supermarket
5,2022-09-14,89.1,Food Delivery,Deliveroo
6,2023-04-03,192.76,Groceries,Supermarket
1,2023-11-28,54.5,Clothing,Clothing Store
4,2023-03-10,76.03,Transport,Train
9,2023-08-26,22.93,Transport,Train
7,2024-06-15,197.91,Savings,Deposit
4,2023-05-22,67.32,Entertainment,Cinema
5,2024-07-11,106.99,Rent,Rent
6,2022-11-23,125.33,Savings,Deposit
4,2024-08-10,18.8,Restaurants,Diner
3,2024-01-16,197.05,Restaurants,Restaurant
7,2022-11-26,17.75,Entertainment,Concert
9,2024-02-04,162.4,Clothing,Clothing Store
5,2022-10-04,110.61,Utilities,Electricity
10,2023-10-25,156.03,Entertainment,Cinema
9,2024-02-14,188.54,Groceries,Supermarket
4,2022-08-28,142.25,Rent,Housing
6,2023-02-05,98.45,Transport,Taxi
7,2024-03-23,8.21,Healthcare,Hospital
3,2024-06-27,197.09,Groceries,Market
1,2024-06-28,168.88,Food Delivery,UberEats
2,2023-08-20,101.51,Savings,Savings Account
8,2024-07-07,78.23,Healthcare,Doctor
3,2023-02-09,154.14,Utilities,Gas
9,2023-01-16,98.2,Healthcare,Pharmacy
2,2023-09-15,41.68,Utilities,Internet
9,2024-07-29,194.11,Transport,Taxi
5,2022-09-05,35.42,Groceries,Grocery Store
4,2023-08-21,141.95,Food Delivery,GrubHub
6,2023-02-20,184.41,Healthcare,Doctor
5,2023-06-29,22.13,Groceries,Grocery Store
3,2024-07-07,122.84,Restaurants,Cafe
3,2023-12-16,25.23,Food Delivery,Deliveroo
2,2023-06-18,39.92,Entertainment,Theater
6,2024-07-18,199.9,Utilities,Water
10,2023-10-06,50.0,Savings,Savings Account
10,2024-03-26,151.27,Savings,Savings Account
8,2024-05-14,182.27,Groceries,Grocery Store
2,2023-12-24,127.02,Healthcare,Hospital
5,2022-10-01,151.94,Restaurants,Restaurant
2,2024-07-25,41.19,Healthcare,Doctor
4,2023-01-06,153.56,Healthcare,Pharmacy
6,2023-08-12,190.01,Savings,Savings Account
5,2024-06-30,151.17,Groceries,Supermarket
7,2024-06-12,122.61,Groceries,Supermarket
3,2023-03-17,183.71,Rent,Rent
5,2023-12-24,87.26,Restaurants,Restaurant
2,2023-04-22,134.76,Utilities,Electricity
10,2023-11-04,180.69,Utilities,Gas
8,2024-02-15,35.26,Rent,Apartment
8,2024-03-27,93.81,Entertainment,Cinema
10,2023-12-01,172.6,Transport,Bus
9,2022-08-16,13.83,Clothing,Apparel
10,2024-01-15,86.71,Utilities,Gas
6,2024-05-28,53.0,Clothing,Clothing Store
4,2022-08-11,152.85,Transport,Train
10,2022-10-11,67.4,Entertainment,Netflix
1,2023-07-15,121.9,Restaurants,Cafe
10,2024-02-28,185.88,Savings,Deposit
1,2023-09-04,118.64,Transport,Taxi
5,2023-05-27,125.95,Healthcare,Hospital
8,2023-12-24,44.02,Transport,Train
10,2022-12-07,48.77,Restaurants,Diner
2,2022-12-06,71.22,Groceries,Grocery Store
10,2024-01-01,23.76,Transport,Uber
10,2023-05-23,132.64,Clothing,Clothing Store
3,2023-03-24,181.24,Groceries,Supermarket
10,2023-03-24,161.46,Savings,Savings Account
5,2024-05-08,13.04,Entertainment,Theater
10,2023-06-18,83.58,Food Delivery,UberEats
2,2023-05-17,100.23,Rent,Apartment
2,2023-01-08,64.39,Rent,Apartment
2,2023-01-02,94.53,Groceries,Grocery Store
4,2024-06-16,11.97,Utilities,Internet
5,2023-01-21,154.79,Rent,Apartment
9,2023-02-28,192.76,Entertainment,Theater
7,2024-01-02,134.62,Rent,Housing
3,2023-11-28,99.08,Restaurants,Restaurant
3,2023-11-18,184.4,Rent,Housing
8,2023-08-27,30.3,Utilities,Internet
4,2024-03-02,45.34,Utilities,Water
5,2022-10-14,120.19,Restaurants,Cafe
6,2024-02-21,102.01,Groceries,Market
5,2023-09-30,78.98,Clothing,Apparel
3,2023-07-24,77.53,Rent,Rent
7,2022-10-07,164.9,Restaurants,Diner
4,2023-06-10,6.93,Groceries,Grocery Store
1,2023-05-31,42.4,Food Delivery,Deliveroo
2,2022-10-15,90.47,Restaurants,Cafe
7,2023-12-06,35.14,Healthcare,Hospital
4,2024-07-31,176.67,Rent,Housing
3,2024-02-22,98.49,Restaurants,Cafe
1,2022-10-09,149.32,Rent,Apartment
6,2023-03-08,103.79,Savings,Deposit
5,2022-10-27,181.22,Restaurants,Restaurant
1,2024-04-30,42.95,Groceries,Supermarket
4,2022-09-29,117.75,Clothing,Apparel
3,2023-07-07,83.8,Utilities,Electricity
2,2024-02-17,105.71,Restaurants,Diner
9,2022-11-22,158.63,Transport,Uber
1,2023-12-24,76.45,Clothing,Apparel
3,2024-03-21,125.82,Rent,Apartment
5,2024-03-23,23.54,Savings,Savings Account
2,2023-06-06,94.83,Transport,Train
7,2022-11-05,66.65,Restaurants,Cafe
3,2023-08-16,177.6,Clothing,Fashion
9,2023-08-13,11.64,Transport,Train
9,2024-01-18,133.38,Entertainment,Theater
3,2023-09-26,82.92,Utilities,Electricity
10,2024-05-22,114.41,Healthcare,Pharmacy
6,2024-08-02,138.76,Restaurants,Diner
8,2024-03-01,31.04,Rent,Rent
6,2024-05-04,166.58,Transport,Taxi
3,2024-03-31,38.33,Rent,Rent
4,2023-02-13,112.72,Utilities,Gas
7,2023-11-15,142.21,Food Delivery,GrubHub
7,2023-03-23,92.17,Rent,Rent
7,2023-02-16,85.61,Groceries,Supermarket
1,2023-07-24,156.96,Restaurants,Diner
6,2024-02-21,34.55,Entertainment,Theater
5,2023-04-09,64.43,Clothing,Clothing Store
3,2023-03-15,33.2,Transport,Taxi
2,2023-05-05,115.47,Groceries,Grocery Store
9,2023-03-02,46.12,Entertainment,Theater
4,2023-01-30,17.0,Clothing,Apparel
8,2024-03-25,142.67,Savings,Deposit
5,2023-12-10,54.91,Entertainment,Theater
5,2023-10-29,30.89,Food Delivery,GrubHub
4,2024-06-20,181.91,Food Delivery,GrubHub
2,2022-12-23,87.32,Savings,Deposit
5,2023-04-18,51.19,Utilities,Internet
9,2023-01-30,31.6,Savings,Savings Account
2,2023-06-23,100.82,Food Delivery,GrubHub
6,2024-07-31,47.0,Transport,Train
5,2024-02-12,146.89,Food Delivery,UberEats
5,2023-05-14,79.3,Transport,Bus
1,2024-07-23,57.24,Groceries,Market
5,2022-12-26,117.22,Entertainment,Netflix
5,2024-03-31,96.9,Utilities,Water
9,2022-09-09,34.0,Rent,Apartment
3,2023-02-08,72.38,Entertainment,Theater
9,2024-04-17,179.01,Restaurants,Cafe
2,2023-06-16,29.32,Utilities,Electricity
10,2023-01-16,20.67,Clothing,Clothing Store
7,2023-10-11,54.34,Savings,Deposit
6,2023-12-13,16.82,Clothing,Apparel
7,2024-08-01,78.98,Entertainment,Netflix
4,2023-10-24,71.77,Transport,Train
6,2023-02-12,177.37,Savings,Deposit
8,2023-04-08,42.15,Entertainment,Concert
3,2022-09-04,51.98,Entertainment,Theater
8,2024-07-24,162.23,Food Delivery,Deliveroo
2,2024-01-17,46.99,Clothing,Fashion
8,2023-01-02,159.22,Healthcare,Hospital
9,2023-05-31,60.64,Transport,Taxi
4,2022-11-03,197.22,Restaurants,Restaurant
8,2024-05-16,82.87,Food Delivery,Deliveroo
9,2023-05-29,82.15,Transport,Taxi
1,2023-08-06,37.59,Food Delivery,Deliveroo
2,2024-03-30,20.03,Entertainment,Concert
9,2023-07-28,36.08,Restaurants,Restaurant
7,2023-05-03,45.94,Healthcare,Doctor
4,2024-03-29,119.17,Rent,Housing
3,2023-04-29,13.97,Transport,Train
10,2023-04-22,121.6,Savings,Savings Account
5,2024-07-07,71.31,Food Delivery,Deliveroo
4,2022-08-17,131.74,Food Delivery,UberEats
4,2024-04-12,24.38,Food Delivery,Deliveroo
4,2023-11-10,180.17,Utilities,Internet
7,2023-11-04,8.06,Rent,Apartment
8,2023-05-26,102.38,Groceries,Supermarket
10,2022-08-25,185.7,Groceries,Supermarket
6,2023-01-16,146.58,Savings,Deposit
5,2022-09-25,188.29,Transport,Uber
8,2024-07-25,130.32,Entertainment,Netflix
4,2024-06-07,73.66,Entertainment,Netflix
10,2023-09-26,46.56,Savings,Deposit
1,2023-02-05,102.46,Healthcare,Hospital
6,2022-08-23,158.83,Utilities,Gas
6,2024-06-04,82.1,Entertainment,Netflix
9,2024-08-02,193.19,Food Delivery,UberEats
3,2024-05-13,18.69,Healthcare,Doctor
8,2023-04-03,127.96,Groceries,Grocery Store
4,2023-03-14,10.2,Clothing,Fashion
9,2023-03-02,88.17,Clothing,Fashion
6,2023-10-04,136.69,Entertainment,Cinema
10,2022-12-18,44.69,Healthcare,Doctor
3,2023-08-19,172.08,Rent,Rent
3,2023-12-02,19.39,Transport,Taxi
5,2024-06-29,189.44,Savings,Savings Account
6,2024-03-29,124.44,Restaurants,Cafe
10,2023-08-19,146.34,Restaurants,Restaurant
9,2023-03-21,81.56,Healthcare,Hospital
9,2024-03-29,56.79,Food Delivery,GrubHub
2,2023-12-23,153.01,Groceries,Supermarket
1,2023-03-28,116.17,Healthcare,Hospital
3,2023-10-10,49.83,Utilities,Internet
8,2022-08-14,117.89,Groceries,Supermarket
5,2023-04-09,95.26,Food Delivery,UberEats
4,2023-04-23,99.42,Entertainment,Netflix
5,2023-05-08,31.52,Food Delivery,Deliveroo
3,2023-07-09,19.78,Clothing,Fashion
4,2023-06-07,74.09,Restaurants,Restaurant
3,2023-03-23,99.57,Entertainment,Theater
6,2024-05-06,54.24,Transport,Uber
1,2023-03-04,19.68,Utilities,Gas
5,2023-05-22,199.16,Food Delivery,UberEats
4,2024-04-12,98.79,Utilities,Internet
6,2024-05-02,93.86,Transport,Bus
8,2022-12-27,168.26,Rent,Rent
4,2023-04-29,96.45,Clothing,Fashion
9,2022-10-24,61.41,Healthcare,Hospital
10,2023-03-16,142.69,Healthcare,Pharmacy
9,2023-05-03,16.98,Entertainment,Netflix
7,2023-08-27,59.88,Utilities,Internet
8,2022-11-16,167.25,Food Delivery,UberEats
8,2024-05-01,61.62,Utilities,Electricity
3,2024-02-13,9.2,Savings,Deposit
7,2023-07-17,60.62,Healthcare,Doctor
1,2022-09-15,58.11,Savings,Deposit
9,2023-12-23,170.64,Groceries,Supermarket
4,2022-08-23,11.19,Healthcare,Doctor
7,2024-01-16,130.31,Healthcare,Hospital
10,2023-06-29,168.79,Entertainment,Cinema
9,2023-06-21,120.41,Savings,Deposit
1,2023-10-25,71.73,Clothing,Fashion
6,2023-09-22,29.82,Clothing,Clothing Store
9,2022-11-03,102.89,Restaurants,Diner
6,2023-04-13,12.76,Entertainment,Concert
6,2024-07-11,22.34,Entertainment,Netflix
3,2023-01-29,54.13,Groceries,Grocery Store
7,2024-04-04,179.3,Rent,Housing
3,2023-01-29,47.2,Entertainment,Cinema
8,2023-02-22,98.85,Transport,Uber
2,2024-05-01,157.87,Entertainment,Cinema
1,2024-03-17,70.45,Utilities,Internet
8,2023-11-18,33.23,Food Delivery,Deliveroo
1,2023-06-01,84.22,Clothing,Apparel
5,2023-09-01,189.58,Food Delivery,UberEats
5,2023-04-25,84.37,Transport,Uber
3,2024-05-25,88.33,Food Delivery,UberEats
7,2023-04-17,116.29,Entertainment,Concert
1,2024-05-07,93.43,Restaurants,Diner
8,2022-09-04,103.3,Healthcare,Pharmacy
10,2023-04-23,47.32,Restaurants,Restaurant
10,2023-02-12,40.56,Groceries,Market
9,2024-04-14,66.41,Utilities,Gas
4,2022-09-11,72.79,Savings,Savings Account
5,2023-09-30,125.52,Groceries,Market
1,2024-06-29,55.97,Rent,Apartment
1,2024-03-05,188.7,Food Delivery,UberEats
5,2024-03-04,93.23,Healthcare,Doctor
5,2023-03-10,83.74,Savings,Savings Account
3,2023-04-17,102.12,Restaurants,Cafe
4,2022-11-30,101.22,Savings,Deposit
8,2023-01-03,41.11,Groceries,Supermarket
5,2023-11-28,21.45,Restaurants,Diner
10,2024-07-25,46.38,Clothing,Apparel
6,2023-11-18,121.12,Transport,Bus
5,2024-03-05,195.8,Transport,Uber
2,2023-12-21,72.35,Rent,Apartment
2,2022-10-22,79.92,Transport,Bus
7,2023-04-15,9.4,Utilities,Gas
5,2024-05-20,141.12,Utilities,Internet
5,2023-02-11,123.62,Restaurants,Restaurant
1,2023-10-30,38.45,Utilities,Water
8,2023-02-13,11.25,Savings,Deposit
7,2023-05-30,6.06,Transport,Taxi
10,2023-01-21,124.74,Restaurants,Diner
7,2023-09-03,72.49,Transport,Bus
9,2023-12-10,44.04,Savings,Savings Account
8,2024-05-31,85.31,Savings,Deposit
5,2024-02-08,91.2,Entertainment,Theater
6,2024-03-16,152.99,Restaurants,Cafe
10,2023-05-28,18.04,Savings,Deposit
10,2023-07-16,47.95,Entertainment,Cinema
8,2023-03-26,11.51,Savings,Deposit
2,2024-07-08,15.88,Clothing,Clothing Store
4,2023-09-28,192.28,Savings,Deposit
4,2022-10-20,91.58,Rent,Housing
6,2024-02-11,15.04,Entertainment,Cinema
3,2022-09-03,32.0,Transport,Train
4,2024-05-10,189.25,Clothing,Apparel
2,2023-01-03,182.29,Healthcare,Pharmacy
8,2023-11-05,44.15,Transport,Taxi
8,2023-05-17,90.99,Entertainment,Netflix
8,2023-05-15,61.28,Transport,Bus
3,2023-03-22,197.11,Groceries,Supermarket
1,2022-09-18,98.59,Transport,Bus
4,2022-11-08,39.34,Clothing,Apparel
7,2023-07-02,123.84,Entertainment,Cinema
9,2023-04-19,45.28,Entertainment,Theater
3,2023-05-26,13.72,Groceries,Supermarket
7,2023-08-10,124.19,Entertainment,Cinema
10,2023-05-04,131.73,Clothing,Apparel
3,2023-08-24,160.72,Rent,Rent
6,2023-01-11,193.82,Groceries,Market
6,2024-01-11,151.4,Clothing,Clothing Store
4,2024-01-15,128.55,Food Delivery,Deliveroo
5,2023-05-11,109.55,Food Delivery,GrubHub
6,2023-09-25,105.55,Rent,Apartment
